problem_id,seed,experiment_type,iteration_0_completion_tokens,iteration_1_completion_tokens,iteration_2_completion_tokens,iteration_3_completion_tokens,iteration_4_completion_tokens
24,seed1,backtracking,9765.0,5424,3264,3845,3733
25,seed1,backtracking,18360.0,10597,12022,3075,6469
26,seed1,backtracking,12186.0,6421,5110,6258,7967
27,seed1,backtracking,20922.0,25447,9700,11260,25140
28,seed1,backtracking,13170.0,4266,5992,4650,5662
29,seed1,backtracking,27369.0,19032,14987,19551,25434
3,seed1,backtracking,3791.0,4458,3714,3238,3224
4,seed1,backtracking,14081.0,32000,10623,11247,10458
5,seed1,backtracking,18907.0,16535,21921,17144,9949
6,seed1,backtracking,11572.0,5395,3972,4721,8627
7,seed1,backtracking,16566.0,19996,10946,17762,6132
8,seed1,backtracking,6557.0,4587,4753,4121,4450
9,seed1,backtracking,10554.0,7131,20280,8766,9221
0,seed1,base_sum,3322.0,3567,3180,2548,2754
1,seed1,base_sum,2748.0,3125,2182,2236,2620
10,seed1,base_sum,6848.0,32000,32000,27655,13341
11,seed1,base_sum,8986.0,5688,4648,32000,2560
12,seed1,base_sum,28421.0,4746,3865,3103,11386
13,seed1,base_sum,10342.0,12828,5440,5325,6927
14,seed1,base_sum,24547.0,16322,18119,18076,11957
15,seed1,base_sum,4971.0,4615,2932,3673,3352
16,seed1,base_sum,3723.0,2917,2405,2013,2123
17,seed1,base_sum,14226.0,17354,13738,32000,11682
18,seed1,base_sum,4963.0,2405,3978,3402,2957
19,seed1,base_sum,12525.0,16805,11463,20665,18011
2,seed1,base_sum,15395.0,8117,18725,9724,22907
20,seed1,base_sum,6891.0,17337,14045,15033,15735
2024-I-1,seed1,base_sum,3893.0,2895,2433,2223,2184
2024-I-10,seed1,base_sum,13378.0,9314,12343,11902,7942
2024-I-11,seed1,base_sum,17950.0,14734,15960,15956,16097
2024-I-12,seed1,base_sum,15116.0,10701,9270,10250,10093
2024-I-13,seed1,base_sum,19864.0,8015,14901,12633,5814
2024-I-14,seed1,base_sum,13975.0,13536,20293,12361,5564
2024-I-15,seed1,base_sum,24199.0,6489,5064,7596,7666
2024-I-2,seed1,base_sum,5201.0,7177,4520,3870,2179
2024-I-3,seed1,base_sum,3917.0,1797,1853,1968,1881
2024-I-4,seed1,base_sum,2652.0,1845,1545,1831,1948
2024-I-5,seed1,base_sum,14117.0,20576,11142,26770,18549
2024-I-6,seed1,base_sum,4667.0,3021,6015,2727,3078
2024-I-7,seed1,base_sum,5572.0,3440,3696,3399,3271
2024-I-8,seed1,base_sum,14900.0,16814,17135,17184,8610
2024-I-9,seed1,base_sum,8391.0,13154,2954,4106,3527
2024-II-1,seed1,base_sum,3595.0,2649,1888,1624,2551
2024-II-10,seed1,base_sum,6682.0,10977,5767,3828,32000
2024-II-11,seed1,base_sum,14608.0,12284,11539,6797,8556
2024-II-12,seed1,base_sum,5192.0,4024,2897,2372,1718
2024-II-13,seed1,base_sum,5288.0,5105,4108,3628,3529
2024-II-14,seed1,base_sum,26281.0,6995,14149,5796,3960
2024-II-15,seed1,base_sum,17573.0,12047,13619,32000,12438
2024-II-2,seed1,base_sum,8446.0,4906,5065,4746,3852
2024-II-3,seed1,base_sum,31156.0,16340,18194,10017,6112
2024-II-4,seed1,base_sum,3752.0,3760,3188,4387,3104
2024-II-5,seed1,base_sum,8737.0,8364,5464,7877,2265
2024-II-6,seed1,base_sum,32000.0,26515,30522,8914,29770
2024-II-7,seed1,base_sum,10568.0,16381,7554,9464,9818
2024-II-8,seed1,base_sum,22723.0,20287,21661,19826,16684
2024-II-9,seed1,base_sum,13955.0,12495,5589,5706,3934
21,seed1,base_sum,9594.0,10796,8090,5491,2896
22,seed1,base_sum,11973.0,11880,11353,6639,9674
23,seed1,base_sum,11704.0,11347,5296,3514,2949
24,seed1,base_sum,9765.0,4914,21445,11533,7425
25,seed1,base_sum,18360.0,6928,4935,15922,32000
26,seed1,base_sum,12186.0,7227,8293,4996,3206
27,seed1,base_sum,20922.0,17880,26498,20392,13482
28,seed1,base_sum,13170.0,24606,5762,10336,3987
29,seed1,base_sum,27369.0,16646,12005,12730,16244
3,seed1,base_sum,3791.0,3178,3658,3044,3100
4,seed1,base_sum,14081.0,14295,13727,10099,9808
5,seed1,base_sum,18907.0,14965,11394,27569,9249
6,seed1,base_sum,11572.0,4369,4018,5939,4040
7,seed1,base_sum,16566.0,8055,8802,9662,9525
8,seed1,base_sum,6557.0,4003,2055,4607,1950
9,seed1,base_sum,10554.0,4929,12843,4549,4021
0,seed1,firstk,3322.0,2292,1874,3940,2445
1,seed1,firstk,2748.0,2512,2194,4256,1754
10,seed1,firstk,6848.0,9492,32000,11254,12063
11,seed1,firstk,8986.0,21066,26542,11186,6797
12,seed1,firstk,28421.0,12194,20077,13410,13205
13,seed1,firstk,10342.0,8453,19935,8115,10310
14,seed1,firstk,24547.0,23360,18202,12451,21615
15,seed1,firstk,4971.0,3337,2617,2668,2722
16,seed1,firstk,3723.0,2423,1998,4681,2595
17,seed1,firstk,14226.0,8688,24317,21625,11150
18,seed1,firstk,4963.0,4088,3476,2871,2899
19,seed1,firstk,12525.0,12356,14472,11495,7947
2,seed1,firstk,15395.0,12003,20036,10247,16815
20,seed1,firstk,6891.0,24768,8225,16666,19699
2024-I-1,seed1,firstk,3893.0,3629,2811,3066,2687
2024-I-10,seed1,firstk,13378.0,12181,27467,16585,9432
2024-I-11,seed1,firstk,17950.0,13485,17919,16311,16958
2024-I-12,seed1,firstk,15116.0,9248,13059,12977,8309
2024-I-13,seed1,firstk,19864.0,10466,18873,8261,8457
2024-I-14,seed1,firstk,13975.0,6012,9976,9337,3710
2024-I-15,seed1,firstk,24199.0,11566,32000,18097,16349
2024-I-2,seed1,firstk,5201.0,4939,10964,5130,2828
2024-I-3,seed1,firstk,3917.0,3772,3368,3479,4055
2024-I-4,seed1,firstk,2652.0,2750,3094,2759,2723
2024-I-5,seed1,firstk,14117.0,9104,7349,11466,13658
2024-I-6,seed1,firstk,4667.0,4712,8042,1981,1343
2024-I-7,seed1,firstk,5572.0,6567,3272,2763,3098
2024-I-8,seed1,firstk,14900.0,15026,2658,16443,5383
2024-I-9,seed1,firstk,8391.0,10193,8507,3876,5463
2024-II-1,seed1,firstk,3595.0,7784,2289,5510,3385
2024-II-10,seed1,firstk,6682.0,6993,16495,6289,5937
2024-II-11,seed1,firstk,14608.0,14683,31749,8760,14940
2024-II-12,seed1,firstk,5192.0,6848,3937,6517,3113
2024-II-13,seed1,firstk,5288.0,3650,4445,3862,4545
2024-II-14,seed1,firstk,26281.0,20447,13447,8654,14808
2024-II-15,seed1,firstk,17573.0,8812,20133,8406,11585
2024-II-2,seed1,firstk,8446.0,32000,14456,7536,5435
2024-II-3,seed1,firstk,31156.0,5596,6851,9125,4227
2024-II-4,seed1,firstk,3752.0,1953,2291,2351,3412
2024-II-5,seed1,firstk,8737.0,14246,7207,11805,6164
2024-II-6,seed1,firstk,32000.0,32000,23065,27846,32000
2024-II-7,seed1,firstk,10568.0,14044,7698,18442,16431
2024-II-8,seed1,firstk,22723.0,21262,30845,21663,21854
2024-II-9,seed1,firstk,13955.0,32000,11112,12648,32000
21,seed1,firstk,9594.0,14763,6307,5637,13788
22,seed1,firstk,11973.0,8769,10360,21954,9920
23,seed1,firstk,11704.0,4091,4441,3501,5878
24,seed1,firstk,9765.0,20012,10840,20823,11702
25,seed1,firstk,18360.0,3680,21222,10874,21453
26,seed1,firstk,12186.0,8982,6636,7501,7590
27,seed1,firstk,20922.0,25525,27244,27113,5219
28,seed1,firstk,13170.0,32000,20701,10965,9620
29,seed1,firstk,27369.0,18284,13597,20931,25971
3,seed1,firstk,3791.0,3183,4013,2700,3233
4,seed1,firstk,14081.0,11097,18294,11195,15926
5,seed1,firstk,18907.0,9637,10628,4080,26335
6,seed1,firstk,11572.0,6715,17077,6729,32000
7,seed1,firstk,16566.0,13561,8607,16175,10601
8,seed1,firstk,6557.0,4488,5454,5411,3430
9,seed1,firstk,10554.0,15456,11293,11195,18172
0,seed1,lastk,3322.0,2690,2296,2113,2404
1,seed1,lastk,2748.0,2261,2654,2283,1828
10,seed1,lastk,6848.0,2917,7878,8859,11531
11,seed1,lastk,8986.0,6116,12449,4236,4648
12,seed1,lastk,28421.0,31857,18131,24570,23465
13,seed1,lastk,10342.0,7575,6750,2358,3951
14,seed1,lastk,24547.0,14156,12935,19395,17117
15,seed1,lastk,4971.0,4094,2911,3879,3974
16,seed1,lastk,3723.0,3267,1797,1442,1628
17,seed1,lastk,14226.0,15606,21351,13886,32000
18,seed1,lastk,4963.0,3401,4687,3923,3313
19,seed1,lastk,12525.0,17737,16417,32000,11068
2,seed1,lastk,15395.0,13145,8447,8840,3869
20,seed1,lastk,6891.0,29105,23322,21112,3502
2024-I-1,seed1,lastk,3893.0,2917,2968,2457,2449
2024-I-10,seed1,lastk,13378.0,7691,11838,16185,11039
2024-I-11,seed1,lastk,17950.0,17097,10153,17731,15059
2024-I-12,seed1,lastk,15116.0,9296,6816,11502,11992
2024-I-13,seed1,lastk,19864.0,6841,6187,3749,4796
2024-I-14,seed1,lastk,13975.0,13439,19124,4964,10719
2024-I-15,seed1,lastk,24199.0,3683,5937,3398,3017
2024-I-2,seed1,lastk,5201.0,6272,2513,2463,7336
2024-I-3,seed1,lastk,3917.0,3058,2857,2548,2090
2024-I-4,seed1,lastk,2652.0,1747,1829,1923,1823
2024-I-5,seed1,lastk,14117.0,10213,17742,18498,4822
2024-I-6,seed1,lastk,4667.0,2388,2908,2636,3680
2024-I-7,seed1,lastk,5572.0,3955,2811,1699,4412
2024-I-8,seed1,lastk,14900.0,12531,12756,8498,4242
2024-I-9,seed1,lastk,8391.0,18880,10026,10888,7027
2024-II-1,seed1,lastk,3595.0,2850,2228,1820,2379
2024-II-10,seed1,lastk,6682.0,8393,16961,4660,6678
2024-II-11,seed1,lastk,14608.0,5249,6684,4212,3414
2024-II-12,seed1,lastk,5192.0,2023,6106,2249,2650
2024-II-13,seed1,lastk,5288.0,7277,4540,6492,3782
2024-II-14,seed1,lastk,26281.0,8859,7488,5583,17457
2024-II-15,seed1,lastk,17573.0,13535,14472,10867,12567
2024-II-2,seed1,lastk,8446.0,5245,6481,6225,4324
2024-II-3,seed1,lastk,31156.0,32000,10294,18175,7629
2024-II-4,seed1,lastk,3752.0,5250,4658,4376,3158
2024-II-5,seed1,lastk,8737.0,3774,3728,9679,5758
2024-II-6,seed1,lastk,32000.0,5039,2120,1977,2665
2024-II-7,seed1,lastk,10568.0,14456,10260,7578,8560
2024-II-8,seed1,lastk,22723.0,17059,19811,18101,22177
2024-II-9,seed1,lastk,13955.0,10572,13311,31150,10109
21,seed1,lastk,9594.0,5054,4895,5588,2636
22,seed1,lastk,11973.0,8691,10506,6265,6950
23,seed1,lastk,11704.0,2894,6899,4285,8797
24,seed1,lastk,9765.0,12109,3904,8302,11601
25,seed1,lastk,18360.0,7172,6370,4396,4252
26,seed1,lastk,12186.0,6096,4635,6983,3813
27,seed1,lastk,20922.0,31505,22525,32000,21801
28,seed1,lastk,13170.0,5393,7292,3627,5598
29,seed1,lastk,27369.0,15539,16306,14240,19032
3,seed1,lastk,3791.0,2447,3026,3302,2424
4,seed1,lastk,14081.0,13733,20899,9192,9152
5,seed1,lastk,18907.0,17977,6854,11327,6906
6,seed1,lastk,11572.0,7386,3382,2820,14427
7,seed1,lastk,16566.0,14563,25686,10449,6327
8,seed1,lastk,6557.0,4467,2843,3204,4764
9,seed1,lastk,10554.0,7313,6535,4622,5181
0,seed1,postThink,3322.0,2690,2296,2113,2404
1,seed1,postThink,2748.0,2261,2654,2283,1828
10,seed1,postThink,6848.0,2917,7878,8859,11531
11,seed1,postThink,8986.0,6116,12449,4236,4648
12,seed1,postThink,28421.0,31857,18131,24570,23465
13,seed1,postThink,10342.0,7575,6750,2358,3951
14,seed1,postThink,24547.0,14156,12935,19395,17117
15,seed1,postThink,4971.0,4094,2911,3879,3974
16,seed1,postThink,3723.0,3267,1797,1442,1628
17,seed1,postThink,14226.0,15606,21351,13886,32000
18,seed1,postThink,4963.0,3401,4687,3923,3313
19,seed1,postThink,12525.0,17737,16417,32000,11068
2,seed1,postThink,15395.0,13145,8447,8840,3869
20,seed1,postThink,6891.0,29105,23322,21112,3502
2024-I-1,seed1,postThink,3893.0,2917,2968,2457,2449
2024-I-10,seed1,postThink,13378.0,7691,11838,16185,11039
2024-I-11,seed1,postThink,17950.0,17097,10153,17731,15059
2024-I-12,seed1,postThink,15116.0,9296,6816,11502,11992
2024-I-13,seed1,postThink,19864.0,6841,6187,3749,4796
2024-I-14,seed1,postThink,13975.0,13439,19124,4964,10719
2024-I-15,seed1,postThink,24199.0,3683,5937,3398,3017
2024-I-2,seed1,postThink,5201.0,6272,2513,2463,7336
2024-I-3,seed1,postThink,3917.0,3058,2857,2548,2090
2024-I-4,seed1,postThink,2652.0,1747,1829,1923,1823
2024-I-5,seed1,postThink,14117.0,10213,17742,18498,4822
2024-I-6,seed1,postThink,4667.0,2388,2908,2636,3680
2024-I-7,seed1,postThink,5572.0,3955,2811,1699,4412
2024-I-8,seed1,postThink,14900.0,12531,12756,8498,4242
2024-I-9,seed1,postThink,8391.0,18880,10026,10888,7027
2024-II-1,seed1,postThink,3595.0,2850,2228,1820,2379
2024-II-10,seed1,postThink,6682.0,8393,16961,4660,6678
2024-II-11,seed1,postThink,14608.0,5249,6684,4212,3414
2024-II-12,seed1,postThink,5192.0,2023,6106,2249,2650
2024-II-13,seed1,postThink,5288.0,7277,4540,6492,3782
2024-II-14,seed1,postThink,26281.0,8859,7488,5583,17457
2024-II-15,seed1,postThink,17573.0,13535,14472,10867,12567
2024-II-2,seed1,postThink,8446.0,5245,6481,6225,4324
2024-II-3,seed1,postThink,31156.0,32000,10294,18175,7629
2024-II-4,seed1,postThink,3752.0,5250,4658,4376,3158
2024-II-5,seed1,postThink,8737.0,3774,3728,9679,5758
2024-II-6,seed1,postThink,32000.0,5039,2120,1977,2665
2024-II-7,seed1,postThink,10568.0,14456,10260,7578,8560
2024-II-8,seed1,postThink,22723.0,17059,19811,18101,22177
2024-II-9,seed1,postThink,13955.0,10572,13311,31150,10109
21,seed1,postThink,9594.0,5054,4895,5588,2636
22,seed1,postThink,11973.0,8691,10506,6265,6950
23,seed1,postThink,11704.0,2894,6899,4285,8797
24,seed1,postThink,9765.0,12109,3904,8302,11601
25,seed1,postThink,18360.0,7172,6370,4396,4252
26,seed1,postThink,12186.0,6096,4635,6983,3813
27,seed1,postThink,20922.0,31505,22525,32000,21801
28,seed1,postThink,13170.0,5393,7292,3627,5598
29,seed1,postThink,27369.0,15539,16306,14240,19032
3,seed1,postThink,3791.0,2447,3026,3302,2424
4,seed1,postThink,14081.0,13733,20899,9192,9152
5,seed1,postThink,18907.0,17977,6854,11327,6906
6,seed1,postThink,11572.0,7386,3382,2820,14427
7,seed1,postThink,16566.0,14563,25686,10449,6327
8,seed1,postThink,6557.0,4467,2843,3204,4764
9,seed1,postThink,10554.0,7313,6535,4622,5181
0,seed1,wait,3322.0,2184,933,786,964
1,seed1,wait,2748.0,1433,914,726,465
2,seed1,wait,15395.0,389,2215,106,467
3,seed1,wait,3791.0,1932,1588,1917,850
4,seed1,wait,14081.0,775,597,646,878
5,seed1,wait,18907.0,4656,1079,954,803
6,seed1,wait,11572.0,878,1531,836,816
7,seed1,wait,16566.0,376,86,140,71
8,seed1,wait,6557.0,1924,1070,1600,890
9,seed1,wait,10554.0,1098,1693,892,647
10,seed1,wait,6848.0,540,487,1701,219
11,seed1,wait,8986.0,1215,1016,935,1322
12,seed1,wait,28421.0,1026,1250,668,683
13,seed1,wait,10342.0,1831,1081,1713,1166
14,seed1,wait,24547.0,2285,1581,851,2642
15,seed1,wait,4971.0,1743,770,1285,648
16,seed1,wait,3723.0,552,1227,936,822
17,seed1,wait,14226.0,98,159,1501,700
18,seed1,wait,4963.0,1232,1176,1160,593
19,seed1,wait,12525.0,3917,1135,1198,835
20,seed1,wait,6891.0,866,1049,871,859
21,seed1,wait,9594.0,1111,954,6459,996
22,seed1,wait,11973.0,622,606,517,2175
23,seed1,wait,11704.0,4219,1114,1054,1718
24,seed1,wait,9765.0,1474,2676,889,1373
25,seed1,wait,18360.0,750,175,143,313
26,seed1,wait,12186.0,1018,1145,699,659
27,seed1,wait,20922.0,1337,582,609,521
28,seed1,wait,13170.0,1212,1232,1288,796
29,seed1,wait,27369.0,834,547,539,612
2024-I-4,seed1,wait,2652.0,791,640,703,1025
2024-I-3,seed1,wait,3917.0,705,971,863,983
2024-I-12,seed1,wait,15116.0,892,914,808,609
2024-I-8,seed1,wait,14900.0,581,919,1041,1435
2024-I-11,seed1,wait,17950.0,1841,783,1041,830
2024-II-11,seed1,wait,14608.0,2167,1110,830,1254
2024-II-4,seed1,wait,3752.0,2275,1280,1156,1046
2024-I-1,seed1,wait,3893.0,966,1154,956,924
2024-I-7,seed1,wait,5572.0,1980,1187,975,656
2024-II-6,seed1,wait,32000.0,1550,186,847,1349
2024-I-2,seed1,wait,5201.0,3898,496,664,643
2024-I-6,seed1,wait,4667.0,1278,1132,741,721
2024-II-15,seed1,wait,17573.0,126,355,103,139
2024-II-7,seed1,wait,10568.0,615,1919,931,1023
2024-II-12,seed1,wait,5192.0,8001,1513,1089,771
2024-I-15,seed1,wait,24199.0,695,687,710,775
2024-II-5,seed1,wait,8737.0,609,490,359,407
2024-II-10,seed1,wait,6682.0,1602,1068,1655,1952
2024-II-2,seed1,wait,8446.0,1017,1012,418,406
2024-I-13,seed1,wait,19864.0,2209,1416,546,748
2024-II-14,seed1,wait,26281.0,772,636,2138,835
2024-II-9,seed1,wait,13955.0,2192,199,782,620
2024-II-1,seed1,wait,3595.0,1435,2927,962,666
2024-I-9,seed1,wait,8391.0,1384,3190,1325,833
2024-I-10,seed1,wait,13378.0,705,930,910,912
2024-II-8,seed1,wait,22723.0,834,759,495,510
2024-II-3,seed1,wait,31156.0,529,3839,8192,45
2024-I-14,seed1,wait,13975.0,998,1410,711,736
2024-II-13,seed1,wait,5288.0,997,1874,1067,1438
2024-I-5,seed1,wait,14117.0,1993,1054,1661,831
0,seed1,answer_only,3322.0,3218,3019,3171,3320
1,seed1,answer_only,2748.0,3446,2162,2046,1881
10,seed1,answer_only,6848.0,14269,21107,16287,11327
11,seed1,answer_only,8986.0,30604,10508,12513,8758
12,seed1,answer_only,28421.0,27251,21626,32000,15788
13,seed1,answer_only,10342.0,20771,8595,15221,13732
14,seed1,answer_only,24547.0,18315,32000,19855,25690
15,seed1,answer_only,4971.0,3753,2378,3455,3689
16,seed1,answer_only,3723.0,2126,2870,3928,3141
17,seed1,answer_only,14226.0,17476,30375,18889,32000
18,seed1,answer_only,4963.0,3218,4535,3324,3537
19,seed1,answer_only,12525.0,23710,18876,16493,15544
2,seed1,answer_only,15395.0,10090,19092,18583,18117
20,seed1,answer_only,6891.0,8812,5493,8902,26078
2024-I-1,seed1,answer_only,3893.0,2784,2719,3029,3047
2024-I-10,seed1,answer_only,13378.0,32000,26204,9647,13145
2024-I-11,seed1,answer_only,17950.0,19463,15995,24282,16337
2024-I-12,seed1,answer_only,15116.0,12392,11791,9818,9845
2024-I-13,seed1,answer_only,19864.0,8501,5618,10387,7418
2024-I-14,seed1,answer_only,13975.0,7754,16342,4651,20189
2024-I-15,seed1,answer_only,24199.0,32000,6197,12244,8806
2024-I-2,seed1,answer_only,5201.0,7703,7212,9265,6172
2024-I-3,seed1,answer_only,3917.0,2686,3461,2582,2348
2024-I-4,seed1,answer_only,2652.0,2735,2783,3450,2205
2024-I-5,seed1,answer_only,14117.0,5457,5718,16796,11357
2024-I-6,seed1,answer_only,4667.0,3487,1775,3951,6025
2024-I-7,seed1,answer_only,5572.0,4982,4933,5108,2789
2024-I-8,seed1,answer_only,14900.0,18618,12343,16019,21256
2024-I-9,seed1,answer_only,8391.0,17574,12655,15555,14212
2024-II-1,seed1,answer_only,3595.0,3322,6650,3483,2531
2024-II-10,seed1,answer_only,6682.0,6760,4339,7777,4428
2024-II-11,seed1,answer_only,14608.0,15583,11284,16188,17426
2024-II-12,seed1,answer_only,5192.0,6291,4305,5982,10333
2024-II-13,seed1,answer_only,5288.0,3649,6869,25570,9113
2024-II-14,seed1,answer_only,26281.0,11334,11889,8639,15731
2024-II-15,seed1,answer_only,17573.0,13707,11948,15804,10684
2024-II-2,seed1,answer_only,8446.0,16591,6353,22628,8828
2024-II-3,seed1,answer_only,31156.0,19184,9087,19801,4020
2024-II-4,seed1,answer_only,3752.0,4152,4311,3564,3169
2024-II-5,seed1,answer_only,8737.0,7293,13791,10380,12974
2024-II-6,seed1,answer_only,32000.0,8484,3719,3316,3070
2024-II-7,seed1,answer_only,10568.0,24919,9092,12945,9431
2024-II-8,seed1,answer_only,22723.0,18609,18781,30752,29001
2024-II-9,seed1,answer_only,13955.0,32000,10176,18178,14646
21,seed1,answer_only,9594.0,13293,7862,6499,7925
22,seed1,answer_only,11973.0,32000,14485,32000,23429
23,seed1,answer_only,11704.0,13473,6069,8135,7893
24,seed1,answer_only,9765.0,14574,32000,14384,5821
25,seed1,answer_only,18360.0,13986,4097,10809,10187
26,seed1,answer_only,12186.0,6062,4822,6006,4338
27,seed1,answer_only,20922.0,32000,13232,15254,20488
28,seed1,answer_only,13170.0,13837,8828,10663,13084
29,seed1,answer_only,27369.0,19475,20255,32000,29225
3,seed1,answer_only,3791.0,4034,3576,3313,3501
4,seed1,answer_only,14081.0,9552,12882,14252,13307
5,seed1,answer_only,18907.0,16753,23612,19138,24234
6,seed1,answer_only,11572.0,7073,12823,10229,10688
7,seed1,answer_only,16566.0,10398,8332,13969,10483
8,seed1,answer_only,6557.0,7436,7178,5457,6993
9,seed1,answer_only,10554.0,17849,10654,4978,9984
0,seed2,backtracking,3152.0,3520,3488,2034,2884
1,seed2,backtracking,2864.0,2361,2038,2137,2794
10,seed2,backtracking,20934.0,15821,11385,12435,11299
11,seed2,backtracking,15825.0,5913,15999,7013,5246
12,seed2,backtracking,22106.0,20248,25842,12794,29277
13,seed2,backtracking,9768.0,14959,12701,16919,8976
14,seed2,backtracking,26854.0,16380,16219,14935,17173
15,seed2,backtracking,3950.0,2568,2642,2746,2879
16,seed2,backtracking,3403.0,2014,1966,1995,2106
17,seed2,backtracking,13575.0,32000,10858,11147,23514
18,seed2,backtracking,4067.0,5470,2600,2818,2665
19,seed2,backtracking,16142.0,14649,15642,15802,13608
2,seed2,backtracking,15182.0,20309,8047,10544,9195
20,seed2,backtracking,19352.0,15184,6034,16556,11533
2024-I-1,seed2,backtracking,5178.0,2876,2651,2051,2947
2024-I-10,seed2,backtracking,9190.0,32000,16674,10041,27071
2024-I-11,seed2,backtracking,19231.0,11894,8604,16747,18254
2024-I-12,seed2,backtracking,13987.0,11748,9180,7162,8393
2024-I-13,seed2,backtracking,12900.0,4273,6943,20239,5861
2024-I-14,seed2,backtracking,7912.0,5610,3954,4658,4380
2024-I-15,seed2,backtracking,14120.0,5913,7620,3457,3977
2024-I-2,seed2,backtracking,4567.0,2526,5506,3006,2483
2024-I-3,seed2,backtracking,5287.0,2940,2391,2629,2163
2024-I-4,seed2,backtracking,2692.0,2688,2272,1930,1687
2024-I-5,seed2,backtracking,20883.0,18073,9838,9507,14157
2024-I-6,seed2,backtracking,4435.0,3647,2529,2108,1878
2024-I-7,seed2,backtracking,3744.0,3579,3202,2912,2458
2024-I-8,seed2,backtracking,16553.0,17831,19669,7723,32000
2024-I-9,seed2,backtracking,8400.0,12021,5505,5579,3025
2024-II-1,seed2,backtracking,4468.0,23582,3156,5503,2481
2024-II-10,seed2,backtracking,15156.0,6440,17112,5218,4480
2024-II-11,seed2,backtracking,13995.0,6017,1354,8204,6804
2024-II-12,seed2,backtracking,8553.0,19471,10860,2905,2903
2024-II-13,seed2,backtracking,5142.0,5662,3459,3857,3982
2024-II-14,seed2,backtracking,21611.0,21061,16241,11904,9174
2024-II-15,seed2,backtracking,19608.0,32000,16084,11896,8595
2024-II-2,seed2,backtracking,12310.0,11556,3822,3227,8532
2024-II-3,seed2,backtracking,5920.0,19237,14408,23874,13499
2024-II-4,seed2,backtracking,3226.0,2794,3518,3293,3511
2024-II-5,seed2,backtracking,13617.0,2268,4943,2286,6420
2024-II-6,seed2,backtracking,3852.0,2732,3316,2271,2207
2024-II-7,seed2,backtracking,15856.0,3624,3783,7368,5745
2024-II-8,seed2,backtracking,25753.0,23492,26451,15935,14391
2024-II-9,seed2,backtracking,17266.0,13085,13841,12339,9032
21,seed2,backtracking,6982.0,4434,3654,4518,4360
22,seed2,backtracking,10543.0,13688,15010,10707,9941
23,seed2,backtracking,5425.0,3743,7333,8499,10483
24,seed2,backtracking,11748.0,6410,7535,5313,13994
25,seed2,backtracking,11933.0,13166,2071,2406,1660
26,seed2,backtracking,7672.0,7267,16768,7991,8879
27,seed2,backtracking,31615.0,32000,19559,32000,20733
28,seed2,backtracking,7842.0,20107,11793,4395,10136
29,seed2,backtracking,19873.0,20035,14396,18531,7727
3,seed2,backtracking,2914.0,3042,2449,3145,2207
4,seed2,backtracking,11614.0,10936,14478,12732,10657
5,seed2,backtracking,12627.0,13946,7243,26775,8838
6,seed2,backtracking,6019.0,4066,18382,5779,3110
7,seed2,backtracking,19414.0,13120,10705,9334,7059
8,seed2,backtracking,5244.0,3209,3153,3362,3146
9,seed2,backtracking,20153.0,16469,13243,5199,5408
0,seed2,base_sum,3152.0,3032,2637,3420,2875
1,seed2,base_sum,2864.0,3021,1848,2664,1847
10,seed2,base_sum,20934.0,10190,11684,7871,14559
11,seed2,base_sum,15825.0,21223,18560,6095,21181
12,seed2,base_sum,22106.0,15948,12890,13916,32000
13,seed2,base_sum,9768.0,9540,11017,12508,10532
14,seed2,base_sum,26854.0,23257,10938,17182,16761
15,seed2,base_sum,3950.0,3708,2272,2917,3696
16,seed2,base_sum,3403.0,2782,2243,1751,2224
17,seed2,base_sum,13575.0,12752,15232,16355,6626
18,seed2,base_sum,4067.0,2770,3123,3002,2941
19,seed2,base_sum,16142.0,17219,11478,12502,17897
2,seed2,base_sum,15182.0,14050,13710,14348,20159
20,seed2,base_sum,19352.0,10677,5598,18462,5617
2024-I-1,seed2,base_sum,5178.0,3027,2367,3191,2798
2024-I-10,seed2,base_sum,9190.0,17018,9009,7535,8137
2024-I-11,seed2,base_sum,19231.0,15514,12838,16832,14420
2024-I-12,seed2,base_sum,13987.0,19025,18023,11308,15090
2024-I-13,seed2,base_sum,12900.0,8260,6229,7165,8044
2024-I-14,seed2,base_sum,7912.0,5100,3735,3881,3174
2024-I-15,seed2,base_sum,14120.0,4679,4606,4223,5619
2024-I-2,seed2,base_sum,4567.0,2374,2688,6809,3388
2024-I-3,seed2,base_sum,5287.0,3440,2015,2600,2166
2024-I-4,seed2,base_sum,2692.0,2127,2168,2336,2053
2024-I-5,seed2,base_sum,20883.0,4122,6396,4604,4524
2024-I-6,seed2,base_sum,4435.0,4232,1973,3607,2743
2024-I-7,seed2,base_sum,3744.0,4360,3140,3512,2669
2024-I-8,seed2,base_sum,16553.0,13433,17811,11671,14996
2024-I-9,seed2,base_sum,8400.0,9710,7605,8193,6695
2024-II-1,seed2,base_sum,4468.0,8281,6528,18979,7443
2024-II-10,seed2,base_sum,15156.0,7440,6448,13847,10810
2024-II-11,seed2,base_sum,13995.0,11680,11306,7944,13094
2024-II-12,seed2,base_sum,8553.0,4609,3292,1862,3197
2024-II-13,seed2,base_sum,5142.0,4690,3464,3410,3110
2024-II-14,seed2,base_sum,21611.0,18319,22319,14497,23123
2024-II-15,seed2,base_sum,19608.0,19745,12543,32000,16037
2024-II-2,seed2,base_sum,12310.0,7405,4034,3684,5614
2024-II-3,seed2,base_sum,5920.0,5583,4861,3044,2857
