problem_id,seed,experiment_type,iteration_0_completion_tokens,iteration_1_completion_tokens,iteration_2_completion_tokens,iteration_3_completion_tokens,iteration_4_completion_tokens
18,seed1,backtracking,4963.0,6097.0,3370.0,3374.0,3473.0
19,seed1,backtracking,8192.0,8192.0,8192.0,8192.0,8192.0
2,seed1,backtracking,8192.0,8192.0,8192.0,8192.0,8192.0
20,seed1,backtracking,6891.0,7179.0,8192.0,3335.0,4446.0
2024-I-1,seed1,backtracking,3893.0,3105.0,3044.0,1943.0,2550.0
2024-I-10,seed1,backtracking,8192.0,7738.0,8192.0,6901.0,8192.0
2024-I-11,seed1,backtracking,8192.0,8192.0,8192.0,8192.0,8192.0
2024-I-12,seed1,backtracking,8192.0,8192.0,8192.0,8192.0,8192.0
2024-I-13,seed1,backtracking,8192.0,7175.0,8192.0,3293.0,5608.0
2024-I-14,seed1,backtracking,8192.0,8192.0,8192.0,6675.0,5399.0
2024-I-15,seed1,backtracking,8192.0,8192.0,7769.0,4811.0,3435.0
2024-I-2,seed1,backtracking,5201.0,2525.0,3577.0,3226.0,2303.0
2024-I-3,seed1,backtracking,3917.0,2290.0,2307.0,2175.0,1714.0
2024-I-4,seed1,backtracking,2652.0,1972.0,1803.0,1500.0,1624.0
2024-I-5,seed1,backtracking,8192.0,8192.0,6981.0,7295.0,2859.0
2024-I-6,seed1,backtracking,4667.0,1373.0,1036.0,6489.0,1939.0
2024-I-7,seed1,backtracking,5572.0,3172.0,2790.0,2686.0,3287.0
2024-I-8,seed1,backtracking,8192.0,8192.0,8192.0,6818.0,8192.0
2024-I-9,seed1,backtracking,8192.0,4666.0,3549.0,4871.0,6504.0
2024-II-1,seed1,backtracking,3595.0,2080.0,2220.0,2139.0,1166.0
2024-II-10,seed1,backtracking,6682.0,8192.0,7421.0,4775.0,4623.0
2024-II-11,seed1,backtracking,8192.0,8192.0,8192.0,8192.0,8192.0
2024-II-12,seed1,backtracking,5192.0,2206.0,2511.0,2846.0,2076.0
2024-II-13,seed1,backtracking,5288.0,5233.0,4859.0,3784.0,4519.0
2024-II-14,seed1,backtracking,8192.0,8192.0,8192.0,3750.0,5471.0
2024-II-15,seed1,backtracking,8192.0,8192.0,8192.0,8192.0,8192.0
2024-II-2,seed1,backtracking,8192.0,3136.0,1646.0,2852.0,3370.0
2024-II-3,seed1,backtracking,8192.0,8192.0,8192.0,8192.0,8192.0
2024-II-4,seed1,backtracking,3752.0,3695.0,2977.0,3255.0,2775.0
2024-II-5,seed1,backtracking,8192.0,5041.0,5972.0,5761.0,3348.0
2024-II-6,seed1,backtracking,8192.0,8192.0,8192.0,8192.0,8192.0
2024-II-7,seed1,backtracking,8192.0,7717.0,4442.0,7326.0,6966.0
2024-II-8,seed1,backtracking,8192.0,8192.0,8192.0,8192.0,8192.0
2024-II-9,seed1,backtracking,8192.0,6086.0,6001.0,5957.0,3019.0
21,seed1,backtracking,8192.0,5227.0,8192.0,3945.0,5427.0
22,seed1,backtracking,8192.0,8192.0,8192.0,8192.0,5569.0
23,seed1,backtracking,8192.0,3055.0,3323.0,7054.0,5774.0
24,seed1,backtracking,8192.0,5424.0,3264.0,3845.0,3733.0
25,seed1,backtracking,8192.0,8192.0,8192.0,3075.0,6469.0
26,seed1,backtracking,8192.0,6421.0,5110.0,6258.0,7967.0
27,seed1,backtracking,8192.0,8192.0,8192.0,8192.0,8192.0
28,seed1,backtracking,8192.0,4266.0,5992.0,4650.0,5662.0
29,seed1,backtracking,8192.0,8192.0,8192.0,8192.0,8192.0
3,seed1,backtracking,3791.0,4458.0,3714.0,3238.0,3224.0
4,seed1,backtracking,8192.0,8192.0,8192.0,8192.0,8192.0
5,seed1,backtracking,8192.0,8192.0,8192.0,8192.0,8192.0
6,seed1,backtracking,8192.0,5395.0,3972.0,4721.0,8192.0
7,seed1,backtracking,8192.0,8192.0,8192.0,8192.0,6132.0
8,seed1,backtracking,6557.0,4587.0,4753.0,4121.0,4450.0
9,seed1,backtracking,8192.0,7131.0,8192.0,8192.0,8192.0
0,seed1,base_sum,,3567.0,3180.0,2548.0,2754.0
1,seed1,base_sum,,3125.0,2182.0,2236.0,2620.0
10,seed1,base_sum,,8192.0,8192.0,8192.0,8192.0
11,seed1,base_sum,,5688.0,4648.0,8192.0,2560.0
12,seed1,base_sum,,4746.0,3865.0,3103.0,8192.0
13,seed1,base_sum,,8192.0,5440.0,5325.0,6927.0
14,seed1,base_sum,,8192.0,8192.0,8192.0,8192.0
15,seed1,base_sum,,4615.0,2932.0,3673.0,3352.0
16,seed1,base_sum,,2917.0,2405.0,2013.0,2123.0
17,seed1,base_sum,,8192.0,8192.0,8192.0,8192.0
18,seed1,base_sum,,2405.0,3978.0,3402.0,2957.0
19,seed1,base_sum,,8192.0,8192.0,8192.0,8192.0
2,seed1,base_sum,,8117.0,8192.0,8192.0,8192.0
20,seed1,base_sum,,8192.0,8192.0,8192.0,8192.0
2024-I-1,seed1,base_sum,,2895.0,2433.0,2223.0,2184.0
2024-I-10,seed1,base_sum,,8192.0,8192.0,8192.0,7942.0
2024-I-11,seed1,base_sum,,8192.0,8192.0,8192.0,8192.0
2024-I-12,seed1,base_sum,,8192.0,8192.0,8192.0,8192.0
2024-I-13,seed1,base_sum,,8015.0,8192.0,8192.0,5814.0
2024-I-14,seed1,base_sum,,8192.0,8192.0,8192.0,5564.0
2024-I-15,seed1,base_sum,,6489.0,5064.0,7596.0,7666.0
2024-I-2,seed1,base_sum,,7177.0,4520.0,3870.0,2179.0
2024-I-3,seed1,base_sum,,1797.0,1853.0,1968.0,1881.0
2024-I-4,seed1,base_sum,,1845.0,1545.0,1831.0,1948.0
2024-I-5,seed1,base_sum,,8192.0,8192.0,8192.0,8192.0
2024-I-6,seed1,base_sum,,3021.0,6015.0,2727.0,3078.0
2024-I-7,seed1,base_sum,,3440.0,3696.0,3399.0,3271.0
2024-I-8,seed1,base_sum,,8192.0,8192.0,8192.0,8192.0
2024-I-9,seed1,base_sum,,8192.0,2954.0,4106.0,3527.0
2024-II-1,seed1,base_sum,,2649.0,1888.0,1624.0,2551.0
2024-II-10,seed1,base_sum,,8192.0,5767.0,3828.0,8192.0
2024-II-11,seed1,base_sum,,8192.0,8192.0,6797.0,8192.0
2024-II-12,seed1,base_sum,,4024.0,2897.0,2372.0,1718.0
2024-II-13,seed1,base_sum,,5105.0,4108.0,3628.0,3529.0
2024-II-14,seed1,base_sum,,6995.0,8192.0,5796.0,3960.0
2024-II-15,seed1,base_sum,,8192.0,8192.0,8192.0,8192.0
2024-II-2,seed1,base_sum,,4906.0,5065.0,4746.0,3852.0
2024-II-3,seed1,base_sum,,8192.0,8192.0,8192.0,6112.0
2024-II-4,seed1,base_sum,,3760.0,3188.0,4387.0,3104.0
2024-II-5,seed1,base_sum,,8192.0,5464.0,7877.0,2265.0
2024-II-6,seed1,base_sum,,8192.0,8192.0,8192.0,8192.0
2024-II-7,seed1,base_sum,,8192.0,7554.0,8192.0,8192.0
2024-II-8,seed1,base_sum,,8192.0,8192.0,8192.0,8192.0
2024-II-9,seed1,base_sum,,8192.0,5589.0,5706.0,3934.0
21,seed1,base_sum,,8192.0,8090.0,5491.0,2896.0
22,seed1,base_sum,,8192.0,8192.0,6639.0,8192.0
23,seed1,base_sum,,8192.0,5296.0,3514.0,2949.0
24,seed1,base_sum,,4914.0,8192.0,8192.0,7425.0
25,seed1,base_sum,,6928.0,4935.0,8192.0,8192.0
26,seed1,base_sum,,7227.0,8192.0,4996.0,3206.0
27,seed1,base_sum,,8192.0,8192.0,8192.0,8192.0
28,seed1,base_sum,,8192.0,5762.0,8192.0,3987.0
29,seed1,base_sum,,8192.0,8192.0,8192.0,8192.0
3,seed1,base_sum,,3178.0,3658.0,3044.0,3100.0
4,seed1,base_sum,,8192.0,8192.0,8192.0,8192.0
5,seed1,base_sum,,8192.0,8192.0,8192.0,8192.0
6,seed1,base_sum,,4369.0,4018.0,5939.0,4040.0
7,seed1,base_sum,,8055.0,8192.0,8192.0,8192.0
8,seed1,base_sum,,4003.0,2055.0,4607.0,1950.0
9,seed1,base_sum,,4929.0,8192.0,4549.0,4021.0
0,seed1,firstk,,2292.0,1874.0,3940.0,2445.0
1,seed1,firstk,,2512.0,2194.0,4256.0,1754.0
10,seed1,firstk,,8192.0,8192.0,8192.0,8192.0
11,seed1,firstk,,8192.0,8192.0,8192.0,6797.0
12,seed1,firstk,,8192.0,8192.0,8192.0,8192.0
13,seed1,firstk,,8192.0,8192.0,8115.0,8192.0
14,seed1,firstk,,8192.0,8192.0,8192.0,8192.0
15,seed1,firstk,,3337.0,2617.0,2668.0,2722.0
16,seed1,firstk,,2423.0,1998.0,4681.0,2595.0
17,seed1,firstk,,8192.0,8192.0,8192.0,8192.0
18,seed1,firstk,,4088.0,3476.0,2871.0,2899.0
19,seed1,firstk,,8192.0,8192.0,8192.0,7947.0
2,seed1,firstk,,8192.0,8192.0,8192.0,8192.0
20,seed1,firstk,,8192.0,8192.0,8192.0,8192.0
2024-I-1,seed1,firstk,,3629.0,2811.0,3066.0,2687.0
2024-I-10,seed1,firstk,,8192.0,8192.0,8192.0,8192.0
2024-I-11,seed1,firstk,,8192.0,8192.0,8192.0,8192.0
2024-I-12,seed1,firstk,,8192.0,8192.0,8192.0,8192.0
2024-I-13,seed1,firstk,,8192.0,8192.0,8192.0,8192.0
2024-I-14,seed1,firstk,,6012.0,8192.0,8192.0,3710.0
2024-I-15,seed1,firstk,,8192.0,8192.0,8192.0,8192.0
2024-I-2,seed1,firstk,,4939.0,8192.0,5130.0,2828.0
2024-I-3,seed1,firstk,,3772.0,3368.0,3479.0,4055.0
2024-I-4,seed1,firstk,,2750.0,3094.0,2759.0,2723.0
2024-I-5,seed1,firstk,,8192.0,7349.0,8192.0,8192.0
2024-I-6,seed1,firstk,,4712.0,8042.0,1981.0,1343.0
2024-I-7,seed1,firstk,,6567.0,3272.0,2763.0,3098.0
2024-I-8,seed1,firstk,,8192.0,2658.0,8192.0,5383.0
2024-I-9,seed1,firstk,,8192.0,8192.0,3876.0,5463.0
2024-II-1,seed1,firstk,,7784.0,2289.0,5510.0,3385.0
2024-II-10,seed1,firstk,,6993.0,8192.0,6289.0,5937.0
2024-II-11,seed1,firstk,,8192.0,8192.0,8192.0,8192.0
2024-II-12,seed1,firstk,,6848.0,3937.0,6517.0,3113.0
2024-II-13,seed1,firstk,,3650.0,4445.0,3862.0,4545.0
2024-II-14,seed1,firstk,,8192.0,8192.0,8192.0,8192.0
2024-II-15,seed1,firstk,,8192.0,8192.0,8192.0,8192.0
2024-II-2,seed1,firstk,,8192.0,8192.0,7536.0,5435.0
2024-II-3,seed1,firstk,,5596.0,6851.0,8192.0,4227.0
2024-II-4,seed1,firstk,,1953.0,2291.0,2351.0,3412.0
2024-II-5,seed1,firstk,,8192.0,7207.0,8192.0,6164.0
2024-II-6,seed1,firstk,,8192.0,8192.0,8192.0,8192.0
2024-II-7,seed1,firstk,,8192.0,7698.0,8192.0,8192.0
2024-II-8,seed1,firstk,,8192.0,8192.0,8192.0,8192.0
2024-II-9,seed1,firstk,,8192.0,8192.0,8192.0,8192.0
21,seed1,firstk,,8192.0,6307.0,5637.0,8192.0
22,seed1,firstk,,8192.0,8192.0,8192.0,8192.0
23,seed1,firstk,,4091.0,4441.0,3501.0,5878.0
24,seed1,firstk,,8192.0,8192.0,8192.0,8192.0
25,seed1,firstk,,3680.0,8192.0,8192.0,8192.0
26,seed1,firstk,,8192.0,6636.0,7501.0,7590.0
27,seed1,firstk,,8192.0,8192.0,8192.0,5219.0
28,seed1,firstk,,8192.0,8192.0,8192.0,8192.0
29,seed1,firstk,,8192.0,8192.0,8192.0,8192.0
3,seed1,firstk,,3183.0,4013.0,2700.0,3233.0
4,seed1,firstk,,8192.0,8192.0,8192.0,8192.0
5,seed1,firstk,,8192.0,8192.0,4080.0,8192.0
6,seed1,firstk,,6715.0,8192.0,6729.0,8192.0
7,seed1,firstk,,8192.0,8192.0,8192.0,8192.0
8,seed1,firstk,,4488.0,5454.0,5411.0,3430.0
9,seed1,firstk,,8192.0,8192.0,8192.0,8192.0
0,seed1,lastk,,2690.0,2296.0,2113.0,2404.0
1,seed1,lastk,,2261.0,2654.0,2283.0,1828.0
10,seed1,lastk,,2917.0,7878.0,8192.0,8192.0
11,seed1,lastk,,6116.0,8192.0,4236.0,4648.0
12,seed1,lastk,,8192.0,8192.0,8192.0,8192.0
13,seed1,lastk,,7575.0,6750.0,2358.0,3951.0
14,seed1,lastk,,8192.0,8192.0,8192.0,8192.0
15,seed1,lastk,,4094.0,2911.0,3879.0,3974.0
16,seed1,lastk,,3267.0,1797.0,1442.0,1628.0
17,seed1,lastk,,8192.0,8192.0,8192.0,8192.0
18,seed1,lastk,,3401.0,4687.0,3923.0,3313.0
19,seed1,lastk,,8192.0,8192.0,8192.0,8192.0
2,seed1,lastk,,8192.0,8192.0,8192.0,3869.0
20,seed1,lastk,,8192.0,8192.0,8192.0,3502.0
2024-I-1,seed1,lastk,,2917.0,2968.0,2457.0,2449.0
2024-I-10,seed1,lastk,,7691.0,8192.0,8192.0,8192.0
2024-I-11,seed1,lastk,,8192.0,8192.0,8192.0,8192.0
2024-I-12,seed1,lastk,,8192.0,6816.0,8192.0,8192.0
2024-I-13,seed1,lastk,,6841.0,6187.0,3749.0,4796.0
2024-I-14,seed1,lastk,,8192.0,8192.0,4964.0,8192.0
2024-I-15,seed1,lastk,,3683.0,5937.0,3398.0,3017.0
2024-I-2,seed1,lastk,,6272.0,2513.0,2463.0,7336.0
2024-I-3,seed1,lastk,,3058.0,2857.0,2548.0,2090.0
2024-I-4,seed1,lastk,,1747.0,1829.0,1923.0,1823.0
2024-I-5,seed1,lastk,,8192.0,8192.0,8192.0,4822.0
2024-I-6,seed1,lastk,,2388.0,2908.0,2636.0,3680.0
2024-I-7,seed1,lastk,,3955.0,2811.0,1699.0,4412.0
2024-I-8,seed1,lastk,,8192.0,8192.0,8192.0,4242.0
2024-I-9,seed1,lastk,,8192.0,8192.0,8192.0,7027.0
2024-II-1,seed1,lastk,,2850.0,2228.0,1820.0,2379.0
2024-II-10,seed1,lastk,,8192.0,8192.0,4660.0,6678.0
2024-II-11,seed1,lastk,,5249.0,6684.0,4212.0,3414.0
2024-II-12,seed1,lastk,,2023.0,6106.0,2249.0,2650.0
2024-II-13,seed1,lastk,,7277.0,4540.0,6492.0,3782.0
2024-II-14,seed1,lastk,,8192.0,7488.0,5583.0,8192.0
2024-II-15,seed1,lastk,,8192.0,8192.0,8192.0,8192.0
2024-II-2,seed1,lastk,,5245.0,6481.0,6225.0,4324.0
2024-II-3,seed1,lastk,,8192.0,8192.0,8192.0,7629.0
2024-II-4,seed1,lastk,,5250.0,4658.0,4376.0,3158.0
2024-II-5,seed1,lastk,,3774.0,3728.0,8192.0,5758.0
2024-II-6,seed1,lastk,,5039.0,2120.0,1977.0,2665.0
2024-II-7,seed1,lastk,,8192.0,8192.0,7578.0,8192.0
2024-II-8,seed1,lastk,,8192.0,8192.0,8192.0,8192.0
2024-II-9,seed1,lastk,,8192.0,8192.0,8192.0,8192.0
21,seed1,lastk,,5054.0,4895.0,5588.0,2636.0
22,seed1,lastk,,8192.0,8192.0,6265.0,6950.0
23,seed1,lastk,,2894.0,6899.0,4285.0,8192.0
24,seed1,lastk,,8192.0,3904.0,8192.0,8192.0
25,seed1,lastk,,7172.0,6370.0,4396.0,4252.0
26,seed1,lastk,,6096.0,4635.0,6983.0,3813.0
27,seed1,lastk,,8192.0,8192.0,8192.0,8192.0
28,seed1,lastk,,5393.0,7292.0,3627.0,5598.0
29,seed1,lastk,,8192.0,8192.0,8192.0,8192.0
3,seed1,lastk,,2447.0,3026.0,3302.0,2424.0
4,seed1,lastk,,8192.0,8192.0,8192.0,8192.0
5,seed1,lastk,,8192.0,6854.0,8192.0,6906.0
6,seed1,lastk,,7386.0,3382.0,2820.0,8192.0
7,seed1,lastk,,8192.0,8192.0,8192.0,6327.0
8,seed1,lastk,,4467.0,2843.0,3204.0,4764.0
9,seed1,lastk,,7313.0,6535.0,4622.0,5181.0
0,seed1,postThink,,2690.0,2296.0,2113.0,2404.0
1,seed1,postThink,,2261.0,2654.0,2283.0,1828.0
10,seed1,postThink,,2917.0,7878.0,8192.0,8192.0
11,seed1,postThink,,6116.0,8192.0,4236.0,4648.0
12,seed1,postThink,,8192.0,8192.0,8192.0,8192.0
13,seed1,postThink,,7575.0,6750.0,2358.0,3951.0
14,seed1,postThink,,8192.0,8192.0,8192.0,8192.0
15,seed1,postThink,,4094.0,2911.0,3879.0,3974.0
16,seed1,postThink,,3267.0,1797.0,1442.0,1628.0
17,seed1,postThink,,8192.0,8192.0,8192.0,8192.0
18,seed1,postThink,,3401.0,4687.0,3923.0,3313.0
19,seed1,postThink,,8192.0,8192.0,8192.0,8192.0
2,seed1,postThink,,8192.0,8192.0,8192.0,3869.0
20,seed1,postThink,,8192.0,8192.0,8192.0,3502.0
2024-I-1,seed1,postThink,,2917.0,2968.0,2457.0,2449.0
2024-I-10,seed1,postThink,,7691.0,8192.0,8192.0,8192.0
2024-I-11,seed1,postThink,,8192.0,8192.0,8192.0,8192.0
2024-I-12,seed1,postThink,,8192.0,6816.0,8192.0,8192.0
2024-I-13,seed1,postThink,,6841.0,6187.0,3749.0,4796.0
2024-I-14,seed1,postThink,,8192.0,8192.0,4964.0,8192.0
2024-I-15,seed1,postThink,,3683.0,5937.0,3398.0,3017.0
2024-I-2,seed1,postThink,,6272.0,2513.0,2463.0,7336.0
2024-I-3,seed1,postThink,,3058.0,2857.0,2548.0,2090.0
2024-I-4,seed1,postThink,,1747.0,1829.0,1923.0,1823.0
2024-I-5,seed1,postThink,,8192.0,8192.0,8192.0,4822.0
2024-I-6,seed1,postThink,,2388.0,2908.0,2636.0,3680.0
2024-I-7,seed1,postThink,,3955.0,2811.0,1699.0,4412.0
2024-I-8,seed1,postThink,,8192.0,8192.0,8192.0,4242.0
2024-I-9,seed1,postThink,,8192.0,8192.0,8192.0,7027.0
2024-II-1,seed1,postThink,,2850.0,2228.0,1820.0,2379.0
2024-II-10,seed1,postThink,,8192.0,8192.0,4660.0,6678.0
2024-II-11,seed1,postThink,,5249.0,6684.0,4212.0,3414.0
2024-II-12,seed1,postThink,,2023.0,6106.0,2249.0,2650.0
2024-II-13,seed1,postThink,,7277.0,4540.0,6492.0,3782.0
2024-II-14,seed1,postThink,,8192.0,7488.0,5583.0,8192.0
2024-II-15,seed1,postThink,,8192.0,8192.0,8192.0,8192.0
2024-II-2,seed1,postThink,,5245.0,6481.0,6225.0,4324.0
2024-II-3,seed1,postThink,,8192.0,8192.0,8192.0,7629.0
2024-II-4,seed1,postThink,,5250.0,4658.0,4376.0,3158.0
2024-II-5,seed1,postThink,,3774.0,3728.0,8192.0,5758.0
2024-II-6,seed1,postThink,,5039.0,2120.0,1977.0,2665.0
2024-II-7,seed1,postThink,,8192.0,8192.0,7578.0,8192.0
2024-II-8,seed1,postThink,,8192.0,8192.0,8192.0,8192.0
2024-II-9,seed1,postThink,,8192.0,8192.0,8192.0,8192.0
21,seed1,postThink,,5054.0,4895.0,5588.0,2636.0
22,seed1,postThink,,8192.0,8192.0,6265.0,6950.0
23,seed1,postThink,,2894.0,6899.0,4285.0,8192.0
24,seed1,postThink,,8192.0,3904.0,8192.0,8192.0
25,seed1,postThink,,7172.0,6370.0,4396.0,4252.0
26,seed1,postThink,,6096.0,4635.0,6983.0,3813.0
27,seed1,postThink,,8192.0,8192.0,8192.0,8192.0
28,seed1,postThink,,5393.0,7292.0,3627.0,5598.0
29,seed1,postThink,,8192.0,8192.0,8192.0,8192.0
3,seed1,postThink,,2447.0,3026.0,3302.0,2424.0
4,seed1,postThink,,8192.0,8192.0,8192.0,8192.0
5,seed1,postThink,,8192.0,6854.0,8192.0,6906.0
6,seed1,postThink,,7386.0,3382.0,2820.0,8192.0
7,seed1,postThink,,8192.0,8192.0,8192.0,6327.0
8,seed1,postThink,,4467.0,2843.0,3204.0,4764.0
9,seed1,postThink,,7313.0,6535.0,4622.0,5181.0
0,seed1,wait,,,,,
1,seed1,wait,,,,,
2,seed1,wait,,,,,
3,seed1,wait,,,,,
4,seed1,wait,,,,,
5,seed1,wait,,,,,
6,seed1,wait,,,,,
7,seed1,wait,,,,,
8,seed1,wait,,,,,
9,seed1,wait,,,,,
10,seed1,wait,,,,,
11,seed1,wait,,,,,
12,seed1,wait,,,,,
13,seed1,wait,,,,,
14,seed1,wait,,,,,
15,seed1,wait,,,,,
16,seed1,wait,,,,,
17,seed1,wait,,,,,
18,seed1,wait,,,,,
19,seed1,wait,,,,,
20,seed1,wait,,,,,
21,seed1,wait,,,,,
22,seed1,wait,,,,,
23,seed1,wait,,,,,
24,seed1,wait,,,,,
25,seed1,wait,,,,,
26,seed1,wait,,,,,
27,seed1,wait,,,,,
28,seed1,wait,,,,,
29,seed1,wait,,,,,
2024-I-4,seed1,wait,,,,,
2024-I-3,seed1,wait,,,,,
2024-I-12,seed1,wait,,,,,
2024-I-8,seed1,wait,,,,,
2024-I-11,seed1,wait,,,,,
2024-II-11,seed1,wait,,,,,
2024-II-4,seed1,wait,,,,,
2024-I-1,seed1,wait,,,,,
2024-I-7,seed1,wait,,,,,
2024-II-6,seed1,wait,,,,,
2024-I-2,seed1,wait,,,,,
2024-I-6,seed1,wait,,,,,
2024-II-15,seed1,wait,,,,,
2024-II-7,seed1,wait,,,,,
2024-II-12,seed1,wait,,,,,
2024-I-15,seed1,wait,,,,,
2024-II-5,seed1,wait,,,,,
2024-II-10,seed1,wait,,,,,
2024-II-2,seed1,wait,,,,,
2024-I-13,seed1,wait,,,,,
2024-II-14,seed1,wait,,,,,
2024-II-9,seed1,wait,,,,,
2024-II-1,seed1,wait,,,,,
2024-I-9,seed1,wait,,,,,
2024-I-10,seed1,wait,,,,,
2024-II-8,seed1,wait,,,,,
2024-II-3,seed1,wait,,,,,
2024-I-14,seed1,wait,,,,,
2024-II-13,seed1,wait,,,,,
2024-I-5,seed1,wait,,,,,
0,seed1,answer_only,,3218.0,3019.0,3171.0,3320.0
1,seed1,answer_only,,3446.0,2162.0,2046.0,1881.0
10,seed1,answer_only,,8192.0,8192.0,8192.0,8192.0
11,seed1,answer_only,,8192.0,8192.0,8192.0,8192.0
12,seed1,answer_only,,8192.0,8192.0,8192.0,8192.0
13,seed1,answer_only,,8192.0,8192.0,8192.0,8192.0
14,seed1,answer_only,,8192.0,8192.0,8192.0,8192.0
15,seed1,answer_only,,3753.0,2378.0,3455.0,3689.0
16,seed1,answer_only,,2126.0,2870.0,3928.0,3141.0
17,seed1,answer_only,,8192.0,8192.0,8192.0,8192.0
18,seed1,answer_only,,3218.0,4535.0,3324.0,3537.0
19,seed1,answer_only,,8192.0,8192.0,8192.0,8192.0
2,seed1,answer_only,,8192.0,8192.0,8192.0,8192.0
20,seed1,answer_only,,8192.0,5493.0,8192.0,8192.0
2024-I-1,seed1,answer_only,,2784.0,2719.0,3029.0,3047.0
2024-I-10,seed1,answer_only,,8192.0,8192.0,8192.0,8192.0
2024-I-11,seed1,answer_only,,8192.0,8192.0,8192.0,8192.0
2024-I-12,seed1,answer_only,,8192.0,8192.0,8192.0,8192.0
2024-I-13,seed1,answer_only,,8192.0,5618.0,8192.0,7418.0
2024-I-14,seed1,answer_only,,7754.0,8192.0,4651.0,8192.0
2024-I-15,seed1,answer_only,,8192.0,6197.0,8192.0,8192.0
2024-I-2,seed1,answer_only,,7703.0,7212.0,8192.0,6172.0
2024-I-3,seed1,answer_only,,2686.0,3461.0,2582.0,2348.0
2024-I-4,seed1,answer_only,,2735.0,2783.0,3450.0,2205.0
2024-I-5,seed1,answer_only,,5457.0,5718.0,8192.0,8192.0
2024-I-6,seed1,answer_only,,3487.0,1775.0,3951.0,6025.0
2024-I-7,seed1,answer_only,,4982.0,4933.0,5108.0,2789.0
2024-I-8,seed1,answer_only,,8192.0,8192.0,8192.0,8192.0
2024-I-9,seed1,answer_only,,8192.0,8192.0,8192.0,8192.0
2024-II-1,seed1,answer_only,,3322.0,6650.0,3483.0,2531.0
2024-II-10,seed1,answer_only,,6760.0,4339.0,7777.0,4428.0
2024-II-11,seed1,answer_only,,8192.0,8192.0,8192.0,8192.0
2024-II-12,seed1,answer_only,,6291.0,4305.0,5982.0,8192.0
2024-II-13,seed1,answer_only,,3649.0,6869.0,8192.0,8192.0
2024-II-14,seed1,answer_only,,8192.0,8192.0,8192.0,8192.0
2024-II-15,seed1,answer_only,,8192.0,8192.0,8192.0,8192.0
2024-II-2,seed1,answer_only,,8192.0,6353.0,8192.0,8192.0
2024-II-3,seed1,answer_only,,8192.0,8192.0,8192.0,4020.0
2024-II-4,seed1,answer_only,,4152.0,4311.0,3564.0,3169.0
2024-II-5,seed1,answer_only,,7293.0,8192.0,8192.0,8192.0
2024-II-6,seed1,answer_only,,8192.0,3719.0,3316.0,3070.0
2024-II-7,seed1,answer_only,,8192.0,8192.0,8192.0,8192.0
2024-II-8,seed1,answer_only,,8192.0,8192.0,8192.0,8192.0
2024-II-9,seed1,answer_only,,8192.0,8192.0,8192.0,8192.0
21,seed1,answer_only,,8192.0,7862.0,6499.0,7925.0
22,seed1,answer_only,,8192.0,8192.0,8192.0,8192.0
23,seed1,answer_only,,8192.0,6069.0,8135.0,7893.0
24,seed1,answer_only,,8192.0,8192.0,8192.0,5821.0
25,seed1,answer_only,,8192.0,4097.0,8192.0,8192.0
26,seed1,answer_only,,6062.0,4822.0,6006.0,4338.0
27,seed1,answer_only,,8192.0,8192.0,8192.0,8192.0
28,seed1,answer_only,,8192.0,8192.0,8192.0,8192.0
29,seed1,answer_only,,8192.0,8192.0,8192.0,8192.0
3,seed1,answer_only,,4034.0,3576.0,3313.0,3501.0
4,seed1,answer_only,,8192.0,8192.0,8192.0,8192.0
5,seed1,answer_only,,8192.0,8192.0,8192.0,8192.0
6,seed1,answer_only,,7073.0,8192.0,8192.0,8192.0
7,seed1,answer_only,,8192.0,8192.0,8192.0,8192.0
8,seed1,answer_only,,7436.0,7178.0,5457.0,6993.0
9,seed1,answer_only,,8192.0,8192.0,4978.0,8192.0
0,seed2,backtracking,3152.0,3520.0,3488.0,2034.0,2884.0
1,seed2,backtracking,2864.0,2361.0,2038.0,2137.0,2794.0
10,seed2,backtracking,8192.0,8192.0,8192.0,8192.0,8192.0
11,seed2,backtracking,8192.0,5913.0,8192.0,7013.0,5246.0
12,seed2,backtracking,8192.0,8192.0,8192.0,8192.0,8192.0
13,seed2,backtracking,8192.0,8192.0,8192.0,8192.0,8192.0
14,seed2,backtracking,8192.0,8192.0,8192.0,8192.0,8192.0
15,seed2,backtracking,3950.0,2568.0,2642.0,2746.0,2879.0
16,seed2,backtracking,3403.0,2014.0,1966.0,1995.0,2106.0
17,seed2,backtracking,8192.0,8192.0,8192.0,8192.0,8192.0
18,seed2,backtracking,4067.0,5470.0,2600.0,2818.0,2665.0
19,seed2,backtracking,8192.0,8192.0,8192.0,8192.0,8192.0
2,seed2,backtracking,8192.0,8192.0,8047.0,8192.0,8192.0
20,seed2,backtracking,8192.0,8192.0,6034.0,8192.0,8192.0
2024-I-1,seed2,backtracking,5178.0,2876.0,2651.0,2051.0,2947.0
2024-I-10,seed2,backtracking,8192.0,8192.0,8192.0,8192.0,8192.0
2024-I-11,seed2,backtracking,8192.0,8192.0,8192.0,8192.0,8192.0
2024-I-12,seed2,backtracking,8192.0,8192.0,8192.0,7162.0,8192.0
2024-I-13,seed2,backtracking,8192.0,4273.0,6943.0,8192.0,5861.0
2024-I-14,seed2,backtracking,7912.0,5610.0,3954.0,4658.0,4380.0
2024-I-15,seed2,backtracking,8192.0,5913.0,7620.0,3457.0,3977.0
